Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label
BLCA,PDCD1LG2,PDCD1lg2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1LG2,212,219,1.51901073507447,1.784545860262,0.26553512518753,0.0196347886206252,0.0451600138274381,*,P=0.0196,FDR=0.0452
BLCA,CD86,CD86,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD86,212,219,2.6013993082216,2.89994898618967,0.298549677968068,0.0260576433997663,0.0544841634722385,*,P=0.0261,FDR=0.0545
BLCA,TNFRSF4,TNFrsf4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,TNFRSF4,212,219,2.65315706223951,2.43506847432018,-0.21808858791933,0.0361694597474648,0.0690129010957405,*,P=0.0362,FDR=0.069
BLCA,IDO1,IDO1,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,IDO1,212,219,2.21211035039448,2.91808086984771,0.705970519453227,0.0400859904960312,0.0690129010957405,*,P=0.0401,FDR=0.069
BLCA,CTL,Ctl,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/BLCA/BLCA_TIDE_score_long.csv,CTL,203,203,5.3561,7.12714,1.77104,0.0420078528408855,0.0690129010957405,*,P=0.042,FDR=0.069
BLCA,PDCD1,PDCD1,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1,212,219,1.24761292742674,1.49021069545115,0.242597768024411,0.0663726912028766,0.101771459844411,ns,P=0.0664,FDR=0.102
BLCA,HAVCR2,HAVCR2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,HAVCR2,212,219,2.71245433097498,3.10490691490418,0.392452583929206,0.075296033274161,0.108238047831606,ns,P=0.0753,FDR=0.108
BLCA,CTLA4,CTLA4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CTLA4,212,219,1.64096137504959,1.78458773637889,0.143626361329296,0.0975533713117921,0.131983972951248,ns,P=0.0976,FDR=0.132
BLCA,ICOSLG,Icoslg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,ICOSLG,212,219,0.294716557566797,0.307195343513885,0.0124787859470881,0.147620648126631,0.181902014179134,ns,P=0.148,FDR=0.182
BLCA,MSI Score,Msi Score,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/BLCA/BLCA_TIDE_score_long.csv,MSISCORE,203,203,8.87992959474157e-20,2.21220111412993e-27,-8.87992937352146e-20,0.150266881278415,0.181902014179134,ns,P=0.15,FDR=0.182
BLCA,CD40LG,CD40lg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD40LG,212,219,0.499679477377761,0.45090770177264,-0.0487717756051203,0.371000183455241,0.415946844343709,ns,P=0.371,FDR=0.416
BLCA,CD28,Cd28,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD28,212,219,0.882562825188105,0.905812980951766,0.023250155763661,0.379777553531212,0.415946844343709,ns,P=0.38,FDR=0.416
BLCA,CD40,CD40,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD40,212,219,4.77850796347481,4.88912791628912,0.110619952814316,0.459390956254052,0.480272363356509,ns,P=0.459,FDR=0.48
BLCA,BTLA,Btla,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,BTLA,212,219,0.386303562890707,0.358283722852818,-0.0280198400378889,0.877664958683952,0.877664958683952,ns,P=0.878,FDR=0.878
BRCA,CD47,CD47,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD47,605,621,5.54603939044348,5.89900882131019,0.352969430866708,2.45594822649556e-19,5.6486809209398e-18,****,P=2.46e-19,FDR=5.65e-18
BRCA,CD276,CD276,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD276,605,621,6.2031463297304,6.43680813493515,0.233661805204751,7.97219306689486e-10,6.86880351549603e-09,****,P=7.97e-10,FDR=6.87e-09
BRCA,TNFRSF4,TNFrsf4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,TNFRSF4,605,621,2.88090098297276,2.50474749649957,-0.376153486473191,8.95930893325569e-10,6.86880351549603e-09,****,P=8.96e-10,FDR=6.87e-09
BRCA,CD80,CD80,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD80,605,621,0.846072029630458,1.09356017616234,0.24748814653188,1.51801990710303e-07,8.72861446584241e-07,****,P=1.52e-07,FDR=8.73e-07
BRCA,CD274,CD274,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD274,605,621,1.93606310190092,2.1823109180257,0.246247816124775,2.23118170822465e-07,1.02634358578334e-06,****,P=2.23e-07,FDR=1.03e-06
BRCA,ICOSLG,Icoslg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,ICOSLG,605,621,0.448689551768841,0.536251878937289,0.0875623271684485,0.000346687585274242,0.00132896907688459,***,P=3.47e-04,FDR=0.00133
BRCA,CD40,CD40,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD40,605,621,4.32722028071644,4.05590710651719,-0.271313174199248,0.00122760637659152,0.00403356380880072,**,P=0.00123,FDR=0.00403
BRCA,PDCD1LG2,PDCD1lg2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1LG2,605,621,2.64874153049173,2.76557717794607,0.116835647454344,0.00387296602093366,0.0111347773101843,**,P=0.00387,FDR=0.0111
BRCA,ICOS,Icos,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,ICOS,605,621,1.14561224716648,1.34135958984935,0.195747342682871,0.00731541777073029,0.0186949565251996,**,P=0.00732,FDR=0.0187
BRCA,HAVCR2,HAVCR2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,HAVCR2,605,621,4.20871233194788,4.26665163303296,0.0579393010850771,0.0266957118934928,0.0614001373550336,*,P=0.0267,FDR=0.0614
BRCA,CD86,CD86,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD86,605,621,3.53828982985849,3.62421789678064,0.0859280669221474,0.0405064113411274,0.0846952237132663,*,P=0.0405,FDR=0.0847
BRCA,CD28,Cd28,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD28,605,621,1.66807372765246,1.75757802253463,0.0895042948821705,0.0586246504875551,0.112363913434481,ns,P=0.0586,FDR=0.112
BRCA,PDCD1,PDCD1,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1,605,621,1.38521012917473,1.37222778347286,-0.0129823457018734,0.207671900863879,0.367419516913017,ns,P=0.208,FDR=0.367
BRCA,CTL,Ctl,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/BRCA/BRCA_TIDE_score_long.csv,CTL,547,548,7.93072,6.9714,-0.959320000000001,0.28120409839474,0.461978161648502,ns,P=0.281,FDR=0.462
BRCA,BTLA,Btla,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,BTLA,605,621,0.720103317115971,0.763071576815482,0.0429682596995104,0.305058787468262,0.467756807451335,ns,P=0.305,FDR=0.468
BRCA,TIGIT,TIGIT,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,TIGIT,605,621,1.54220851432284,1.64362534009972,0.101416825776875,0.39778239564895,0.571812193745366,ns,P=0.398,FDR=0.572
BRCA,CTLA4,CTLA4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CTLA4,605,621,1.49789334127367,1.61060557999446,0.112712238720785,0.432072394652434,0.574237513325297,ns,P=0.432,FDR=0.574
BRCA,MSI Score,Msi Score,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/BRCA/BRCA_TIDE_score_long.csv,MSISCORE,547,548,7.23504154923231e-08,2.65865758712592e-05,2.65142254557668e-05,0.458881590346092,0.574237513325297,ns,P=0.459,FDR=0.574
BRCA,CD40LG,CD40lg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD40LG,605,621,1.4971269151037,1.42642579074203,-0.0707011243616724,0.474370119703506,0.574237513325297,ns,P=0.474,FDR=0.574
BRCA,IDO1,IDO1,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,IDO1,605,621,2.20088095428596,2.17842782624274,-0.0224531280432152,0.500668991231525,0.575769339916254,ns,P=0.501,FDR=0.576
BRCA,CD8,CD8,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/BRCA/BRCA_TIDE_score_long.csv,CD8,547,548,5.40655,5.61495,0.2084,0.706330433168189,0.73854383044515,ns,P=0.706,FDR=0.739
BRCA,LAG3,LAG3,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,LAG3,605,621,1.95798886673631,2.01731620516938,0.0593273384330615,0.706433229121448,0.73854383044515,ns,P=0.706,FDR=0.739
BRCA,IFNG,IFNg,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/BRCA/BRCA_TIDE_score_long.csv,IFNG,547,548,332.998216666667,330.272808333333,-2.72540833333397,0.740560045349969,0.740560045349969,ns,P=0.741,FDR=0.741
CESC,CD47,CD47,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD47,155,154,5.976872247306,6.22590394858981,0.249031701283808,0.00059502703762561,0.013685621865389,***,P=5.95e-04,FDR=0.0137
CESC,CD276,CD276,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD276,155,154,5.38817231290044,5.81015833061867,0.421986017718235,0.00372813371442242,0.0428735377158578,**,P=0.00373,FDR=0.0429
CESC,MSI Score,Msi Score,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CESC/CESC_TIDE_score_long.csv,MSISCORE,152,152,1.9940061078995e-06,0.999995488833394,0.999993494827286,0.00609172446556927,0.0467032209026977,**,P=0.00609,FDR=0.0467
CESC,CD86,CD86,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD86,155,154,3.19143631460532,2.81459399109921,-0.376842323506107,0.0147156299189739,0.074150827949899,*,P=0.0147,FDR=0.0742
CESC,TNFRSF4,TNFrsf4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,TNFRSF4,155,154,2.72992250544201,2.48064170427705,-0.249280801164969,0.0161197452064998,0.074150827949899,*,P=0.0161,FDR=0.0742
CESC,HAVCR2,HAVCR2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,HAVCR2,155,154,3.64200835725712,3.37712843728077,-0.264879919976357,0.0364698665051677,0.112623684689287,*,P=0.0365,FDR=0.113
CESC,CTL,Ctl,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CESC/CESC_TIDE_score_long.csv,CTL,152,152,23.25348,18.42224,-4.83124,0.0365103191020438,0.112623684689287,*,P=0.0365,FDR=0.113
CESC,CTLA4,CTLA4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CTLA4,155,154,2.53900988006208,2.24342503246163,-0.29558484760045,0.0391734555440999,0.112623684689287,*,P=0.0392,FDR=0.113
CESC,PDCD1LG2,PDCD1lg2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1LG2,155,154,2.33599767738902,2.13396796994236,-0.20202970744666,0.0763924549820145,0.181117518043995,ns,P=0.0764,FDR=0.181
CESC,CD274,CD274,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD274,155,154,3.27493252620329,2.83259961567284,-0.442332910530447,0.0787467469756502,0.181117518043995,ns,P=0.0787,FDR=0.181
CESC,LAG3,LAG3,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,LAG3,155,154,3.28374401658845,3.22440836725092,-0.0593356493375303,0.103231428746612,0.215847532833825,ns,P=0.103,FDR=0.216
CESC,ICOSLG,Icoslg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,ICOSLG,155,154,0.248048998437206,0.297484743783874,0.0494357453466675,0.119215828592751,0.228497004802772,ns,P=0.119,FDR=0.228
CESC,PDCD1,PDCD1,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1,155,154,2.19993926779604,2.23162180700518,0.0316825392091453,0.129185531122456,0.228559016601268,ns,P=0.129,FDR=0.229
CESC,ICOS,Icos,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,ICOS,155,154,1.65159134479765,1.55909282503751,-0.0924985197601471,0.190712281537702,0.313313033954796,ns,P=0.191,FDR=0.313
CESC,TIGIT,TIGIT,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,TIGIT,155,154,2.01742311238386,1.87733881036081,-0.140084302023044,0.247820126316669,0.379990860352226,ns,P=0.248,FDR=0.38
CESC,BTLA,Btla,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,BTLA,155,154,0.554343265662764,0.480108975827568,-0.0742342898351962,0.438776433592224,0.630741123288822,ns,P=0.439,FDR=0.631
CESC,CD80,CD80,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD80,155,154,0.759922794175581,0.76992508304144,0.0100022888658586,0.499719413790495,0.676090971598905,ns,P=0.5,FDR=0.676
CESC,CD28,Cd28,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD28,155,154,0.982363897646027,0.880565671816571,-0.101798225829456,0.604251554234249,0.772099208188207,ns,P=0.604,FDR=0.772
CESC,IDO1,IDO1,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,IDO1,155,154,4.89584062298755,4.8645448598085,-0.0312957631790543,0.66920153136898,0.810086064288765,ns,P=0.669,FDR=0.81
CESC,IFNG,IFNg,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CESC/CESC_TIDE_score_long.csv,IFNG,152,152,335.554941666667,357.117325,21.562383333333,0.789573669067314,0.908009719427411,ns,P=0.79,FDR=0.908
CESC,CD8,CD8,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CESC/CESC_TIDE_score_long.csv,CD8,152,152,6.7436,7.372025,0.628425000000001,0.896690250317043,0.961404400052034,ns,P=0.897,FDR=0.961
CESC,CD40LG,CD40lg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD40LG,155,154,0.867738351762688,0.860644834929287,-0.00709351683340098,0.941121466887522,0.961404400052034,ns,P=0.941,FDR=0.961
CESC,CD40,CD40,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD40,155,154,5.25876010748294,5.24479088366311,-0.0139692238198261,0.961404400052034,0.961404400052034,ns,P=0.961,FDR=0.961
CHOL,CD47,CD47,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD47,20,23,4.77577516778903,5.83285711021841,1.05708194242938,0.0187884748628763,0.432134921846155,*,P=0.0188,FDR=0.432
CHOL,MSI Score,Msi Score,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CHOL/CHOL_TIDE_score_long.csv,MSISCORE,17,18,2.26529001528821e-08,2.92854123320436e-28,-2.26529001528821e-08,0.0402339556798311,0.462690490318058,*,P=0.0402,FDR=0.463
CHOL,PDCD1LG2,PDCD1lg2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1LG2,20,23,0.883910555843454,1.24068068155531,0.356770125711852,0.184497616672388,0.939628144702672,ns,P=0.184,FDR=0.94
CHOL,CD274,CD274,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD274,20,23,1.11007437917062,1.49349362958305,0.383419250412428,0.237627343263152,0.939628144702672,ns,P=0.238,FDR=0.94
CHOL,CD276,CD276,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD276,20,23,6.30079975180661,6.38428125510557,0.0834815032989651,0.289512420989391,0.939628144702672,ns,P=0.29,FDR=0.94
CHOL,IFNG,IFNg,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CHOL/CHOL_TIDE_score_long.csv,IFNG,17,18,218.74975,184.995483333333,-33.754266666667,0.399997660666238,0.939628144702672,ns,P=0.4,FDR=0.94
CHOL,BTLA,Btla,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,BTLA,20,23,0.307015072609799,0.210264166313091,-0.0967509062967086,0.457692549304266,0.939628144702672,ns,P=0.458,FDR=0.94
CHOL,CD28,Cd28,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD28,20,23,0.731451244267722,0.815657397843072,0.0842061535753494,0.457692549304266,0.939628144702672,ns,P=0.458,FDR=0.94
CHOL,HAVCR2,HAVCR2,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,HAVCR2,20,23,3.38950067014557,3.31276680912166,-0.0767338610239063,0.583789514230172,0.939628144702672,ns,P=0.584,FDR=0.94
CHOL,PDCD1,PDCD1,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,PDCD1,20,23,1.12572173417941,2.28009518947445,1.15437345529504,0.600620360898788,0.939628144702672,ns,P=0.601,FDR=0.94
CHOL,LAG3,LAG3,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,LAG3,20,23,1.68367139091914,1.81442737386125,0.130755982942113,0.617667113457735,0.939628144702672,ns,P=0.618,FDR=0.94
CHOL,CTLA4,CTLA4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CTLA4,20,23,0.824142739590842,0.935987696436856,0.111844956846014,0.617667113457735,0.939628144702672,ns,P=0.618,FDR=0.94
CHOL,CD40LG,CD40lg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD40LG,20,23,0.785603999942024,0.868133599851758,0.0825295999097331,0.617667113457735,0.939628144702672,ns,P=0.618,FDR=0.94
CHOL,CTL,Ctl,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CHOL/CHOL_TIDE_score_long.csv,CTL,17,18,7.99044,6.04203,-1.94841,0.704274613208778,0.939628144702672,ns,P=0.704,FDR=0.94
CHOL,CD8,CD8,Immunotherapy biomarker,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/CHOL/CHOL_TIDE_score_long.csv,CD8,17,18,3.0978,2.868575,-0.229225,0.704274613208778,0.939628144702672,ns,P=0.704,FDR=0.94
CHOL,CD80,CD80,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,CD80,20,23,0.56361483241226,0.648833547906747,0.0852187154944863,0.705866570675142,0.939628144702672,ns,P=0.706,FDR=0.94
CHOL,ICOS,Icos,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,ICOS,20,23,0.515637911572296,0.390667685559667,-0.124970226012629,0.76084071708504,0.939628144702672,ns,P=0.761,FDR=0.94
CHOL,TIGIT,TIGIT,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,TIGIT,20,23,0.732817997982257,0.628446998324736,-0.104370999657522,0.760849470831243,0.939628144702672,ns,P=0.761,FDR=0.94
CHOL,TNFRSF4,TNFrsf4,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,TNFRSF4,20,23,2.92745058145669,2.66318519674137,-0.264265384715325,0.817067951915368,0.939628144702672,ns,P=0.817,FDR=0.94
CHOL,ICOSLG,Icoslg,Checkpoint / biomarker,log2(TPM+1),TCGA TPM,ICOSLG,20,23,0.243604808802561,0.207393130458336,-0.0362116783442252,0.817067951915368,0.939628144702672,ns,P=0.817,FDR=0.94
